IN0001xa_record.csv,5.6,0.23
IN0002xa_record.csv,5.6,0.53
IN0003xa_record.csv,6.2,1.05
IN0004xa_record.csv,6.2,1.62
IN0005xa_record.csv,5.6,0.85
IN0006xa_record.csv,5.6,0.97
IN0007xa_record.csv,5.9,1.07
IN0008xa_record.csv,5.9,0.47
IN0009xa_record.csv,5.6,1.03
IN0010xa_record.csv,5.6,0.56
IN0011xa_record.csv,5.5,0.81
IN0012xa_record.csv,5.5,1.12
IN0013xa_record.csv,5.7,1.81
IN0014xa_record.csv,6.4,2.21
IN0015xa_record.csv,5.6,0.22
IN0016xa_record.csv,5.2,0.38
IN0017xa_record.csv,5.7,0.34
IN0018xa_record.csv,5.7,3
IN0019xa_record.csv,6.6,2.39
IN0020xa_record.csv,6.6,0.59
IN0021xa_record.csv,6.6,0.42
IN0022xa_record.csv,6.6,0.29
IN0023xa_record.csv,6.6,0.15
IN0024xa_record.csv,5.1,2.93
IN0025xa_record.csv,5.1,0.11
IN0026xa_record.csv,5.1,0.14
IN0027xa_record.csv,5.1,0.08
IN0028xa_record.csv,5.1,0.19
IN0029xa_record.csv,5.1,0.38
IN0030xa_record.csv,5.1,0.26
IN0031xa_record.csv,5.5,1.16
IN0032xa_record.csv,5.5,0.33
IN0033xa_record.csv,5.5,0.32
IN0034xa_record.csv,6.1,1.37
IN0035xa_record.csv,6.1,1.34
IN0036xa_record.csv,6.1,0.66
IN0037xa_record.csv,6.1,2.81
IN0038xa_record.csv,6.1,0.32
IN0039xa_record.csv,6.6,0.7
IN0040xa_record.csv,6.6,1.09
IN0041xa_record.csv,6.6,0.33
IN0042xa_record.csv,6.6,0.34
IN0043xa_record.csv,6.6,0.33
IN0044xa_record.csv,6.6,1.9
IN0045xa_record.csv,6.3,0.29
IN0046xa_record.csv,6.3,0.36
IN0047xa_record.csv,5.7,0.47
IN0048xa_record.csv,5.7,0.24
IN0049xa_record.csv,5.7,0.71
IN0050xa_record.csv,6.6,0.52
IN0051xa_record.csv,6.6,1.13
IN0052xa_record.csv,5.4,0.39
IN0053xa_record.csv,5.4,0.44
IN0054xa_record.csv,5.4,0.11
IN0055xa_record.csv,5.4,0.36
IN0056xa_record.csv,5.9,2.17
IN0057xa_record.csv,5.9,0.82
IN0058xa_record.csv,5.7,0.38
IN0059xa_record.csv,5.7,1.37
IN0060xa_record.csv,5.7,0.16
IN0061xa_record.csv,5.7,0.17
IN0062xa_record.csv,5.7,0.28
IN0063xa_record.csv,5.5,0.37
IN0064xa_record.csv,5.5,0.25
IN0065xa_record.csv,5.5,0.1
IN0066xa_record.csv,5.5,0.12
IN0067xa_record.csv,5.5,0.38
IN0068xa_record.csv,6.1,0.1
IN0069xa_record.csv,6.1,0.63
IN0070xa_record.csv,6.1,1.25
IN0071xa_record.csv,6.1,1.08
IN0072xa_record.csv,6.1,0.27
IN0073xa_record.csv,6.1,0.41
IN0074xa_record.csv,6.1,0.19
IN0075xa_record.csv,5.4,0.49
IN0076xa_record.csv,5.4,0.72
IN0077xa_record.csv,5.4,0.38
IN0078xa_record.csv,5.4,0.22
IN0079xa_record.csv,5.4,0.71
IN0080xa_record.csv,6,0.52
IN0081xa_record.csv,6,0.75
IN0082xa_record.csv,6,0.61
IN0083xa_record.csv,6,0.64
IN0084xa_record.csv,6,1.85
IN0085xa_record.csv,6,0.18
IN0086xa_record.csv,6,0.39
IN0087xa_record.csv,5.8,0.24
IN0088xa_record.csv,5.8,0.55
IN0089xa_record.csv,5.8,0.53
IN0090xa_record.csv,5.8,0.82
IN0091xa_record.csv,5.8,0.27
IN0092xa_record.csv,5.8,0.23
IN0093xa_record.csv,5.8,0.29
IN0094xa_record.csv,5.5,0.9
IN0095xa_record.csv,5.5,0.1
IN0096xa_record.csv,5.5,0.16
IN0097xa_record.csv,5.5,0.38
IN0098xa_record.csv,5.9,1.04
IN0099xa_record.csv,5.9,2.34
IN0100xa_record.csv,5.9,1.96
IN0101xa_record.csv,5.9,0.21
IN0102xa_record.csv,6.6,1.68
IN0103xa_record.csv,6.4,1.34
IN0104xa_record.csv,5,0.65
IN0105xa_record.csv,5.2,0.64
IN0106xa_record.csv,5.2,0.2
IN0107xa_record.csv,5.2,0.28
IN0108xa_record.csv,5.2,0.24
IN0109xa_record.csv,5.2,0.24
IN0110xa_record.csv,5.2,0.11
IN0111xa_record.csv,5.1,0.4
IN0112xa_record.csv,6.5,0.6
IN0113xa_record.csv,6.5,1.93
IN0114xa_record.csv,6.5,2.36
IN0115xa_record.csv,6.5,2.34
IN0116xa_record.csv,6.4,2.62
IN0117xa_record.csv,6.4,0.34
IN0118xa_record.csv,6.4,0.37
IN0119xa_record.csv,6.4,2.95
IN0120xa_record.csv,6.4,3
IN0121xa_record.csv,6.4,2.98
IN0122xa_record.csv,6.4,2.6
IN0123xa_record.csv,6.4,2.22
IN0124xa_record.csv,6.4,2.28
IN0125xa_record.csv,5.1,0.54
IN0126xa_record.csv,5.3,0.69
IN0127xa_record.csv,5.3,0.77
IN0128xa_record.csv,5.3,1.13
IN0129xa_record.csv,5.3,0.51
IN0130xa_record.csv,5.3,0.68
IN0131xa_record.csv,5.3,0.15
IN0132xa_record.csv,5.3,0.27
IN0133xa_record.csv,5.3,0.26
IN0134xa_record.csv,5.3,0.34
IN0135xa_record.csv,5.3,0.26
IN0136xa_record.csv,6.7,0.35
IN0137xa_record.csv,6.7,1.06
IN0138xa_record.csv,6.7,1.39
IN0139xa_record.csv,6.9,2.26
IN0140xa_record.csv,6.9,1.06
IN0141xa_record.csv,6.9,2.86
IN0142xa_record.csv,6.2,1.16
IN0143xa_record.csv,6.2,0.7
IN0144xa_record.csv,6.2,0.3
IN0145xa_record.csv,6.2,0.65
IN0146xa_record.csv,6.2,0.5
IN0147xa_record.csv,5.1,0.16
IN0148xa_record.csv,5.2,0.45
IN0149xa_record.csv,5,0.46
IN0150xa_record.csv,5,0.46
IN0151xa_record.csv,5,0.46
IN0152xa_record.csv,5,0.38
IN0153xa_record.csv,5.5,1.83
IN0154xa_record.csv,6.6,1.91
IN0155xa_record.csv,6.6,2.15
IN0156xa_record.csv,5.8,0.52
IN0157xa_record.csv,5.8,0.38
IN0158xa_record.csv,5.8,0.23
IN0159xa_record.csv,5.4,0.21
IN0160xa_record.csv,5.2,0.13
IN0161xa_record.csv,5.6,0.17
IN0162xa_record.csv,5.2,0.24
IN0163xa_record.csv,5,0.35
IN0164xa_record.csv,5,0.47
IN0165xa_record.csv,6.3,1.11
IN0166xa_record.csv,6.3,0.97
IN0167xa_record.csv,6.3,1.66
IN0168xa_record.csv,6.3,0.58
IN0169xa_record.csv,6.3,0.29
IN0170xa_record.csv,5.1,0.47
IN0171xa_record.csv,5.1,0.64
IN0172xa_record.csv,5.1,1.1
IN0173xa_record.csv,5.1,0.28
IN0174xa_record.csv,5,0.26
IN0175xa_record.csv,5,1.7
IN0176xa_record.csv,5,0.21
IN0177xa_record.csv,5,0.09
IN0178xa_record.csv,5.6,0.28
IN0179xa_record.csv,5.6,1.77
IN0180xa_record.csv,5.6,0.25
IN0181xa_record.csv,5.6,0.33
IN0182xa_record.csv,5.6,0.79
IN0183xa_record.csv,5.6,0.85
IN0184xa_record.csv,5.6,0.25
IN0185xa_record.csv,5.6,1.03
IN0186xa_record.csv,5.4,0.66
IN0187xa_record.csv,5.4,0.71
IN0188xa_record.csv,5.4,1.84
IN0189xa_record.csv,5.4,0.99
IN0190xa_record.csv,5.4,0.63
IN0191xa_record.csv,5.4,0.9
IN0192xa_record.csv,5.4,0.34
IN0193xa_record.csv,5.4,0.91
IN0194xa_record.csv,5.3,0.18
IN0195xa_record.csv,5.3,0.4
IN0196xa_record.csv,5.3,1.72
IN0197xa_record.csv,5.3,0.16
IN0198xa_record.csv,5.3,0.16
IN0199xa_record.csv,5.3,0.36
IN0200xa_record.csv,5.3,0.38
IN0201xa_record.csv,5.1,0.56
IN0202xa_record.csv,5.1,0.71
IN0203xa_record.csv,5.1,0.3
IN0204xa_record.csv,5.1,0.3
IN0205xa_record.csv,5.1,0.23
IN0206xa_record.csv,7.1,1.4
IN0207xa_record.csv,7.1,0.38
IN0208xa_record.csv,7.1,0.32
IN0209xa_record.csv,6.3,0.42
IN0210xa_record.csv,5.8,0.57
IN0211xa_record.csv,5.6,0.17
IN0212xa_record.csv,6,2.26
IN0213xa_record.csv,6,0.58
IN0214xa_record.csv,6,0.13
IN0215xa_record.csv,6,0.2
IN0216xa_record.csv,6,0.55
IN0217xa_record.csv,6.3,0.72
IN0218xa_record.csv,6.3,0.69
IN0219xa_record.csv,6.3,0.71
IN0220xa_record.csv,5.6,0.13
IN0221xa_record.csv,5.6,0.44
IN0222xa_record.csv,5.6,0.27
IN0223xa_record.csv,5.6,0.1
IN0224xa_record.csv,5.6,0.39
IN0225xa_record.csv,5.1,0.78
IN0226xa_record.csv,5.1,0.16
IN0227xa_record.csv,5.6,0.2
IN0228xa_record.csv,5.6,0.17
IN0229xa_record.csv,5.6,0.59
IN0230xa_record.csv,5.6,0.31
IN0231xa_record.csv,5.5,0.32
IN0232xa_record.csv,5.5,0.41
IN0233xa_record.csv,5.1,0.24
IN0234xa_record.csv,5.1,0.2
IN0235xa_record.csv,5.1,2.99
IN0236xa_record.csv,6.2,0.45
IN0237xa_record.csv,5.6,2.17
IN0238xa_record.csv,5.6,2.15
IN0239xa_record.csv,5.6,0.54
IN0240xa_record.csv,5.6,1.16
IN0241xa_record.csv,5.6,0.09
IN0242xa_record.csv,6.6,0.63
IN0243xa_record.csv,6.6,0.53
IN0244xa_record.csv,6.6,2.24
IN0245xa_record.csv,5.5,0.37
IN0246xa_record.csv,5.5,0.74
IN0247xa_record.csv,5.5,0.38
IN0248xa_record.csv,5.4,0.31
IN0249xa_record.csv,5.4,0.31
IN0250xa_record.csv,5.4,0.75
IN0251xa_record.csv,5.9,0.15
IN0252xa_record.csv,5.9,1.23
IN0253xa_record.csv,5.9,0.28
IN0254xa_record.csv,5.9,0.53
IN0255xa_record.csv,5.4,0.43
IN0256xa_record.csv,5.4,0.67
IN0257xa_record.csv,5,0.37
IN0258xa_record.csv,5.1,0.14
IN0259xa_record.csv,5.1,0.38
IN0260xa_record.csv,5.8,0.19
IN0261xa_record.csv,5.8,0.37
IN0262xa_record.csv,5.8,0.18
IN0263xa_record.csv,5.1,0.09
IN0264xa_record.csv,5.1,0.19
IN0265xa_record.csv,5.1,0.12
IN0266xa_record.csv,5,0.1
IN0267xa_record.csv,5,0.1
IN0268xa_record.csv,5,0.93
IN0269xa_record.csv,5,0.15
IN0270xa_record.csv,5,0.66
IN0271xa_record.csv,6.2,2.18
IN0272xa_record.csv,6.2,0.45
IN0273xa_record.csv,6.2,1.36
IN0274xa_record.csv,6.2,0.12
IN0275xa_record.csv,5.6,1.8
IN0276xa_record.csv,5.6,0.18
IN0277xa_record.csv,5.6,0.23
IN0278xa_record.csv,5.6,0.63
IN0279xa_record.csv,5.6,1.25
IN0280xa_record.csv,5,2.41
IN0281xa_record.csv,5,0.78
IN0282xa_record.csv,5.9,1.23
IN0283xa_record.csv,5.9,0.41
IN0284xa_record.csv,5.9,0.83
IN0285xa_record.csv,5.9,0.36
IN0286xa_record.csv,5.9,0.32
IN0287xa_record.csv,5.8,0.59
IN0288xa_record.csv,5.8,0.28
IN0289xa_record.csv,5.8,0.14
IN0290xa_record.csv,5.7,0.08
IN0291xa_record.csv,5.7,0.99
IN0292xa_record.csv,5.7,1.95
IN0293xa_record.csv,5.4,0.19
IN0294xa_record.csv,5.4,0.3
IN0295xa_record.csv,5.4,0.62
IN0296xa_record.csv,5.2,0.23
IN0297xa_record.csv,5.2,0.23
IN0298xa_record.csv,5.2,0.34
IN0299xa_record.csv,5.1,0.31
IN0300xa_record.csv,5.1,0.25
IN0301xa_record.csv,5.1,0.12
IN0302xa_record.csv,5.1,0.48
IN0303xa_record.csv,5.1,0.52
IN0304xa_record.csv,6.9,0.82
IN0305xa_record.csv,6.3,0.92
IN0306xa_record.csv,6.9,0.79
IN0307xa_record.csv,7.1,0.98
IN0308xa_record.csv,7.1,0.7
IN0309xa_record.csv,7.1,0.33
IN0310xa_record.csv,7.1,0.52
IN0311xa_record.csv,6.1,0.43
IN0312xa_record.csv,6,1.94
IN0313xa_record.csv,6,2.62
IN0314xa_record.csv,6,0.76
IN0315xa_record.csv,6,0.45
IN0316xa_record.csv,6,0.64
IN0317xa_record.csv,6,0.7
IN0318xa_record.csv,6,0.87
IN0319xa_record.csv,6,0.5
IN0320xa_record.csv,6,0.6
IN0321xa_record.csv,6,2.94
IN0322xa_record.csv,6,0.62
IN0323xa_record.csv,6,1.15
IN0324xa_record.csv,6,0.26
IN0325xa_record.csv,6,2.63
IN0326xa_record.csv,5.5,1.02
IN0327xa_record.csv,5,0.63
IN0328xa_record.csv,7.1,2.29
IN0329xa_record.csv,7.1,0.52
IN0330xa_record.csv,7.1,2.51
IN0331xa_record.csv,7.1,1.27
IN0332xa_record.csv,7.1,2.26
IN0333xa_record.csv,7.1,1.3
IN0334xa_record.csv,7.1,2.77
IN0335xa_record.csv,7.1,2.55
IN0336xa_record.csv,6.2,0.99
IN0337xa_record.csv,6.2,0.79
IN0338xa_record.csv,6.2,0.75
IN0339xa_record.csv,6.2,0.19
IN0340xa_record.csv,6.2,0.71
IN0341xa_record.csv,6.2,0.59
IN0342xa_record.csv,6.2,0.26
IN0343xa_record.csv,6.2,1.03
IN0344xa_record.csv,6.2,0.35
IN0345xa_record.csv,6.2,0.54
IN0346xa_record.csv,5.5,0.28
IN0347xa_record.csv,5.5,0.6
IN0348xa_record.csv,5.5,0.58
IN0349xa_record.csv,5.5,0.16
IN0350xa_record.csv,5.5,0.37
IN0351xa_record.csv,5.5,0.78
IN0352xa_record.csv,5.5,0.7
IN0353xa_record.csv,5.5,0.71
IN0354xa_record.csv,5.5,0.33
IN0355xa_record.csv,5.6,0.29
IN0356xa_record.csv,5.6,0.57
IN0357xa_record.csv,5.6,0.24
IN0358xa_record.csv,5.6,0.54
IN0359xa_record.csv,5.6,0.71
IN0360xa_record.csv,5.6,0.61
IN0361xa_record.csv,5.6,0.55
IN0362xa_record.csv,5.6,0.34
IN0363xa_record.csv,5.1,0.26
IN0364xa_record.csv,5.1,0.57
IN0365xa_record.csv,5.1,0.45
IN0366xa_record.csv,5.1,0.33
IN0367xa_record.csv,5.1,1.05
IN0368xa_record.csv,5.1,0.06
IN0369xa_record.csv,5.1,0.38
IN0370xa_record.csv,5.1,1.01
IN0371xa_record.csv,5.1,0.54
IN0372xa_record.csv,5.1,0.35
IN0373xa_record.csv,5.1,0.53
IN0374xa_record.csv,5.1,0.51
IN0375xa_record.csv,5.3,0.52
IN0376xa_record.csv,5.3,0.3
IN0377xa_record.csv,5.3,0.72
IN0378xa_record.csv,5.3,0.28
IN0379xa_record.csv,5.3,0.63
IN0380xa_record.csv,5.3,0.56
IN0381xa_record.csv,5.3,0.61
IN0382xa_record.csv,5.3,0.52
IN0383xa_record.csv,6,1.78
IN0384xa_record.csv,6,0.68
IN0385xa_record.csv,6,0.51
IN0386xa_record.csv,6,3
IN0387xa_record.csv,6,0.23
IN0388xa_record.csv,6,0.87
IN0389xa_record.csv,6,0.63
IN0390xa_record.csv,6,1.52
IN0391xa_record.csv,6,2.01
IN0392xa_record.csv,6,0.28
IN0393xa_record.csv,6,2.05
IN0394xa_record.csv,5.2,0.43
IN0395xa_record.csv,5.2,0.45
IN0396xa_record.csv,5.2,0.27
IN0397xa_record.csv,5.2,0.22
IN0398xa_record.csv,5.2,0.08
IN0399xa_record.csv,5.2,0.35
IN0400xa_record.csv,5.2,0.41
IN0401xa_record.csv,5.2,0.51
IN0402xa_record.csv,5.2,0.5
IN0403xa_record.csv,5.2,0.46
IN0404xa_record.csv,5.2,0.49
IN0405xa_record.csv,5.2,0.16
IN0406xa_record.csv,5.2,0.2
IN0407xa_record.csv,5.1,1
IN0408xa_record.csv,6,1.63
IN0409xa_record.csv,6,2.42
IN0410xa_record.csv,6,0.27
IN0411xa_record.csv,6.9,0.61
IN0412xa_record.csv,7.1,0.52
IN0413xa_record.csv,6.9,1.59
IN0414xa_record.csv,6.9,1.46
IN0415xa_record.csv,6.9,1.03
IN0416xa_record.csv,5.4,0.67
IN0417xa_record.csv,5.6,0.89
IN0418xa_record.csv,5.6,0.72
IN0419xa_record.csv,5.7,1.49
IN0420xa_record.csv,6,0.73
IN0421xa_record.csv,6.9,1.69
IN0422xa_record.csv,6.4,0.67
IN0423xa_record.csv,5.6,0.66
IN0424xa_record.csv,5.6,0.37
IN0425xa_record.csv,5.6,0.69
IN0426xa_record.csv,5.9,0.83
IN0427xa_record.csv,5.9,0.37
IN0428xa_record.csv,5.9,0.85
IN0429xa_record.csv,5.9,0.51
IN0430xa_record.csv,5.9,0.42
IN0431xa_record.csv,6.4,1.99
IN0432xa_record.csv,6,0.39
IN0433xa_record.csv,6,0.51
IN0434xa_record.csv,6,0.51
IN0435xa_record.csv,6,0.73
IN0436xa_record.csv,6,0.45
IN0437xa_record.csv,6,1.2
IN0438xa_record.csv,6,1.16
IN0439xa_record.csv,6,0.38
IN0440xa_record.csv,6.7,0.53
IN0441xa_record.csv,7.1,0.41
IN0442xa_record.csv,6.5,1.63
IN0443xa_record.csv,6.5,1.1
IN0444xa_record.csv,6.5,3
IN0445xa_record.csv,6.5,3
IN0446xa_record.csv,6.5,3
IN0447xa_record.csv,6.5,3
IN0448xa_record.csv,6,0.92
IN0449xa_record.csv,6.6,2.74
IN0450xa_record.csv,6.9,0.67
IN0451xa_record.csv,6.9,0.76
IN0452xa_record.csv,6.9,0.41
IN0453xa_record.csv,6.9,1.45
IN0454xa_record.csv,6.9,0.41
IN0455xa_record.csv,6.9,0.35
IN0456xa_record.csv,6.9,3
IN0457xa_record.csv,7.3,1.18
IN0458xa_record.csv,6.7,1.05
IN0459xa_record.csv,6.7,1.6
IN0460xa_record.csv,6.7,0.73
IN0461xa_record.csv,6.7,1.29
IN0462xa_record.csv,6.7,0.6
IN0463xa_record.csv,6.7,0.69
IN0464xa_record.csv,6.7,0.27
IN0465xa_record.csv,6.6,2.04
IN0466xa_record.csv,7.1,0.82
IN0467xa_record.csv,6.5,1.11